AtoB,BtoA,AtoG,GtoA,BtoC,CtoB,BtoE,EtoB,BtoG,GtoB,CtoD,DtoC,DtoE,EtoD,EtoF,FtoE,EtoG,GtoE,FtoG,GtoF,semmi,AB,AG,BC,BE,BG,CD,DE,EF,EG,FG
0.1577200257218547,0.10198413105091614,0.7645038282412772,0.03067424084830129,-0.03755451064147424,0.3286842237175188,0.10127033738160118,-0.06428521018003458,0.25641908146829584,0,0.26129270422129136,0.022600767346028287,0.07319309791794176,0.10523008596223095,0.04347410911624858,0.01122588698050319,0,0,0.03067424084830129,1.0209229097095731,0,0,0,0,0,0,0,0,0,1,0
0.1577200257218547,0.07226514224922295,0.7645038282412772,0.060393229649994475,-0.03755451064147424,0.3286842237175188,0.357689418849897,-0.09400419898172777,0,0,0.26129270422129136,0.022600767346028287,0.07319309791794176,0.10523008596223095,1.0643970188258216,0.04190012782880448,0.060393229649994475,0.7645038282412772,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,-0.3523796371626675,0.3114308463266991,0.5166471681492086,-0.3979298928524512,0.2743371085786014,0,0.1284568666825489,0.29702698469775335,0.1645692026167076,0.6717935935010144,0.073954623141624,0.27386370064856325,0.0906145794750836,0,0.27210439727856994,0.5070741280991179,1,0,0,0,0,0,0,0,0,0,0
0,0,0.7949344433595088,0.39981271450175127,-0.3523796371626675,0.3114308463266991,0,-0.3979298928524512,0.3114308463266991,0.04555025568978366,0.1284568666825489,0.29702698469775335,0.1645692026167076,1.188440761650223,0.073954623141624,0.27386370064856325,0.0906145794750836,0.5166471681492086,0.27210439727856994,0.5070741280991179,0,1,0,0,0,0,0,0,0,0,0
0.7949344433595088,0.3998127145017512,0,0,-0.3523796371626675,0.3114308463266991,0.5166471681492086,-0.30731531337736756,0.5070741280991179,0.27210439727856994,0.1284568666825489,0.29702698469775335,0.1645692026167076,0.6717935935010144,0.073954623141624,0.27386370064856325,0,0,0.27210439727856994,0.5070741280991179,0,0,1,0,0,0,0,0,0,0,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,0,0,0.5621974238389923,0,0,0,0.439887713009248,-0.055352652464914165,0.47600004894340664,0.3194139563383469,0.3482917317202254,0.27386370064856325,0.0906145794750836,0,0.27210439727856994,0.2327370195205165,0,0,0,1,0,0,0,0,0,0,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,0.5621974238389923,0.3114308463266991,0,0,0.2743371085786014,0,0.6451040348317576,-0.10090290815469782,0.1645692026167076,-0.2427834675006454,0.073954623141624,0.27386370064856325,0.0906145794750836,0,0.27210439727856994,0.5070741280991179,0,0,0,0,1,0,0,0,0,0,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,-0.3523796371626675,0.03709373774809771,0.5166471681492086,-0.3979298928524512,0,0,0.4027939752611503,0.29702698469775335,0.438906311195309,0.6717935935010144,0.3482917317202254,0.27386370064856325,0.0906145794750836,0,0.27210439727856994,0.2327370195205165,0,0,0,0,0,1,0,0,0,0,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,-0.055352652464914165,0.439887713009248,0.6451040348317576,-0.10090290815469782,0.2743371085786014,0,0,0,0.46159618731446095,0.8002504601835634,0.073954623141624,0.27386370064856325,0.0906145794750836,0,0.27210439727856994,0.5070741280991179,0,0,0,0,0,0,1,0,0,0,0
0.5621974238389923,0.12770831722318127,0.2327370195205165,0.27210439727856994,0.3194139563383469,0.4760000489434067,0,-0.31673809064226943,0.2743371085786014,0,0.8002504601835633,0.46159618731446095,0,0,0.073954623141624,0.27386370064856325,0,0,0.27210439727856994,0.5070741280991179,0,0,0,0,0,0,0,1,0,0,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,-0.3523796371626675,0.3114308463266991,0.5166471681492086,0,0.2743371085786014,-0.3979298928524512,0.1284568666825489,0.29702698469775335,0.1645692026167076,0.6717935935010144,0,0,0.1645692026167076,0.15514642535180578,0.5459680979271332,0.5810287512407419,0,0,0,0,0,0,0,0,1,0,0
0.5621974238389923,0.12770831722318127,0.2327370195205165,0.27210439727856994,-0.3523796371626675,0.3114308463266991,0.5166471681492086,-0.30731531337736756,0.2743371085786014,0,0.1284568666825489,0.29702698469775335,0.1645692026167076,0.6717935935010144,0.073954623141624,0.27386370064856325,0,0,0.27210439727856994,0.5070741280991179,0,0,0,0,0,0,0,0,0,1,0
0.5621974238389923,0.03709373774809768,0.2327370195205165,0.36271897675365355,-0.3523796371626675,0.3114308463266991,0.79098427672781,-0.3979298928524512,0,0,0.1284568666825489,0.29702698469775335,0.1645692026167076,0.6717935935010144,0.5810287512407419,0.5459680979271332,0.36271897675365355,0.2327370195205165,0,0,0,0,0,0,0,0,0,0,0,0,1
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.1985194119714893,0.6002011813239034,0.04475255021065597,0.010270555443877505,0.3583264912807675,0,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.18540162623393136,0.026730278643130396,0.19567218167780887,0.12504064935329637,0,0.6221430511196494,0.48382045055063094,1,0,0,0,0,0,0,0,0,0,0
0,0,0.35849536600813126,0.9890583905160817,0.1985194119714893,0.6002011813239034,0,0.010270555443877505,0.6002011813239034,0.1882488565276118,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.23015417644458733,0.026730278643130396,0.19567218167780887,0.12504064935329637,0.04475255021065597,0.6221430511196494,0.48382045055063094,0,1,0,0,0,0,0,0,0,0,0
0.35849536600813126,0.9890583905160817,0,0,0.1985194119714893,0.6002011813239034,0.04475255021065597,0.13531120479717387,0.48382045055063094,0.6221430511196494,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.18540162623393136,0.026730278643130396,0.19567218167780887,0,0,0.6221430511196494,0.48382045055063094,0,0,1,0,0,0,0,0,0,0,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0,0,0.23300140673826777,0,0,0,0.6050643873931761,0.6708671487143525,0.7519721093203302,0.3839210382054207,0.38505676992389787,0.19567218167780887,0.12504064935329637,0,0.6221430511196494,0.12549395926986345,0,0,0,1,0,0,0,0,0,0,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.23300140673826777,0.6002011813239034,0,0,0.3583264912807675,0,0.04961575627992868,0.48261829218674074,0.15177092799642677,0.1509196314671529,0.026730278643130396,0.19567218167780887,0.12504064935329637,0,0.6221430511196494,0.48382045055063094,0,0,0,0,1,0,0,0,0,0,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.1985194119714893,0.24187469004313594,0.04475255021065597,0.010270555443877505,0,0,0.3631896973500402,0.47234773674286323,0.5100974192771943,0.18540162623393136,0.38505676992389787,0.19567218167780887,0.12504064935329637,0,0.6221430511196494,0.12549395926986345,0,0,0,0,0,1,0,0,0,0,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.6708671487143525,0.6050643873931761,0.04961575627992868,0.48261829218674074,0.3583264912807675,0,0,0,0.62411866473929,0.19026483230320407,0.026730278643130396,0.19567218167780887,0.12504064935329637,0,0.6221430511196494,0.48382045055063094,0,0,0,0,0,0,1,0,0,0,0
0.23300140673826777,0.3669153393964323,0.12549395926986348,0.6221430511196494,0.3839210382054207,0.7519721093203302,0,0.1241893528240225,0.3583264912807675,0,0.19026483230320407,0.62411866473929,0,0,0.026730278643130396,0.19567218167780887,0,0,0.6221430511196494,0.48382045055063094,0,0,0,0,0,0,0,1,0,0,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.1985194119714893,0.6002011813239034,0.04475255021065597,0,0.3583264912807675,0.010270555443877505,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.18540162623393136,0,0,0.15177092799642677,0.1406490760232754,0.8178152327974583,0.5105507291937613,0,0,0,0,0,0,0,0,1,0,0
0.23300140673826777,0.3669153393964323,0.12549395926986348,0.6221430511196494,0.1985194119714893,0.6002011813239034,0.04475255021065597,0.13531120479717387,0.3583264912807675,0,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.18540162623393136,0.026730278643130396,0.19567218167780887,0,0,0.6221430511196494,0.48382045055063094,0,0,0,0,0,0,0,0,0,1,0
0.23300140673826777,0.24187469004313594,0.12549395926986348,0.7471837004729458,0.1985194119714893,0.6002011813239034,0.4030790414914235,0.010270555443877505,0,0,0.004863206069272716,0.47234773674286323,0.15177092799642677,0.18540162623393136,0.5105507291937614,0.8178152327974583,0.7471837004729458,0.12549395926986348,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.3790112977524738,0.23070774498047975,0.1726053753149343,-0.07698232160079149,0.1591868448553953,0,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.5323014643434401,0.05034818096570167,0.45531914274264856,0.21029046794982822,0,0.023793010218912065,0.4784760618235872,1,0,0,0,0,0,0,0,0,0,0
0,0,0.9478882116363915,0.3056043782938247,0.3790112977524738,0.23070774498047975,0,-0.07698232160079149,0.23070774498047975,0.45599361935326527,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.7049068396583744,0.05034818096570167,0.45531914274264856,0.21029046794982822,0.1726053753149343,0.023793010218912065,0.4784760618235872,0,1,0,0,0,0,0,0,0,0,0
0.9478882116363915,0.3056043782938247,0,0,0.3790112977524738,0.23070774498047975,0.1726053753149343,0.13330814634903673,0.4784760618235872,0.023793010218912065,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.5323014643434401,0.05034818096570167,0.45531914274264856,0,0,0.023793010218912065,0.4784760618235872,0,0,1,0,0,0,0,0,0,0,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0,0,0.6285989946681996,0,0,0,0.2327712201601363,0.63344770606064,0.49134639389600965,0.9113127620959138,0.20953502582109698,0.45531914274264856,0.21029046794982822,0,0.023793010218912065,0.3192892169681919,0,0,0,1,0,0,0,0,0,0,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.6285989946681996,0.23070774498047975,0,0,0.1591868448553953,0,0.17466885049459085,0.17745408670737478,0.2606386489155299,0.28271376742771426,0.05034818096570167,0.45531914274264856,0.21029046794982822,0,0.023793010218912065,0.4784760618235872,0,0,0,0,1,0,0,0,0,0,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.3790112977524738,0.07152090012508444,0.1726053753149343,-0.07698232160079149,0,0,0.16125032003505185,0.2544364083081663,0.4198254937709252,0.5323014643434401,0.20953502582109698,0.45531914274264856,0.21029046794982822,0,0.023793010218912065,0.3192892169681919,0,0,0,0,0,1,0,0,0,0,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.63344770606064,0.2327712201601363,0.17466885049459085,0.17745408670737478,0.1591868448553953,0,0,0,0.5150750572236962,0.5343649395230966,0.05034818096570167,0.45531914274264856,0.21029046794982822,0,0.023793010218912065,0.4784760618235872,0,0,0,0,0,0,1,0,0,0,0
0.6285989946681996,0.28181136807491264,0.3192892169681919,0.02379301021891206,0.9113127620959138,0.49134639389600965,0,0.2323655864620126,0.1591868448553953,0,0.5343649395230966,0.5150750572236962,0,0,0.05034818096570167,0.45531914274264856,0,0,0.023793010218912065,0.4784760618235872,0,0,0,0,0,0,0,1,0,0,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.3790112977524738,0.23070774498047975,0.1726053753149343,0,0.1591868448553953,-0.07698232160079149,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.5323014643434401,0,0,0.2606386489155299,0.35969608902850575,0.4791121529615606,0.5288242427892889,0,0,0,0,0,0,0,0,1,0,0
0.6285989946681996,0.28181136807491264,0.3192892169681919,0.02379301021891206,0.3790112977524738,0.23070774498047975,0.1726053753149343,0.13330814634903673,0.1591868448553953,0,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.5323014643434401,0.05034818096570167,0.45531914274264856,0,0,0.023793010218912065,0.4784760618235872,0,0,0,0,0,0,0,0,0,1,0
0.6285989946681996,0.07152090012508443,0.3192892169681919,0.23408347816874028,0.3790112977524738,0.23070774498047975,0.3317922201703296,-0.07698232160079149,0,0,0.002063475179656553,0.2544364083081663,0.2606386489155299,0.5323014643434401,0.5288242427892889,0.4791121529615606,0.23408347816874028,0.3192892169681919,0,0,0,0,0,0,0,0,0,0,0,0,1
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.025549892131200874,0.4846800966207737,0.009672457726232795,0.02388005462678218,0.1556999514728511,0,0.172984664287707,0.5414901234833264,0.1404862739063446,0.011788087251457954,0.016475027650396476,0.035668141878240134,0.12401124625594813,0,0.16690107766867385,0.1949459795059249,1,0,0,0,0,0,0,0,0,0,0
0,0,0.05058832326372531,0.6198924690725446,0.025549892131200874,0.4846800966207737,0,0.02388005462678218,0.4846800966207737,0.0016698375044186965,0.172984664287707,0.5414901234833264,0.1404862739063446,0.02146054497769075,0.016475027650396476,0.035668141878240134,0.12401124625594813,0.009672457726232795,0.16690107766867385,0.1949459795059249,0,1,0,0,0,0,0,0,0,0,0
0.05058832326372531,0.6198924690725446,0,0,0.025549892131200874,0.4846800966207737,0.009672457726232795,0.1478913008827303,0.1949459795059249,0.16690107766867385,0.172984664287707,0.5414901234833264,0.1404862739063446,0.011788087251457954,0.016475027650396476,0.035668141878240134,0,0,0.16690107766867385,0.1949459795059249,0,0,1,0,0,0,0,0,0,0,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0,0,0.011342295230651491,0,0,0,0.6576647609084807,0.5670400156145273,0.6251663705271183,0.03733797938265883,0.17217497912324758,0.035668141878240134,0.12401124625594813,0,0.16690107766867385,0.03924602803307381,0,0,0,1,0,0,0,0,0,0,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.011342295230651486,0.4846800966207737,0,0,0.1556999514728511,0,0.1826571220139398,0.5653701781101086,0.1404862739063446,0.02599568415200734,0.016475027650396476,0.035668141878240134,0.12401124625594813,0,0.16690107766867385,0.1949459795059249,0,0,0,0,1,0,0,0,0,0,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.025549892131200874,0.3289801451479226,0.009672457726232795,0.02388005462678218,0,0,0.3286846157605581,0.5414901234833264,0.2961862253791957,0.011788087251457954,0.17217497912324758,0.035668141878240134,0.12401124625594813,0,0.16690107766867385,0.03924602803307381,0,0,0,0,0,1,0,0,0,0,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.5670400156145272,0.6576647609084807,0.1826571220139398,0.5653701781101086,0.1556999514728511,0,0,0,0.681976397389671,0.18477275153916495,0.016475027650396476,0.035668141878240134,0.12401124625594813,0,0.16690107766867385,0.1949459795059249,0,0,0,0,0,0,1,0,0,0,0
0.011342295230651491,0.45299139140387074,0.03924602803307382,0.16690107766867385,0.03733797938265883,0.6251663705271183,0,0.009520656501610863,0.1556999514728511,0,0.18477275153916498,0.681976397389671,0,0,0.016475027650396476,0.035668141878240134,0,0,0.16690107766867385,0.1949459795059249,0,0,0,0,0,0,0,1,0,0,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.025549892131200874,0.4846800966207737,0.009672457726232795,0,0.1556999514728511,0.02388005462678218,0.172984664287707,0.5414901234833264,0.1404862739063446,0.011788087251457954,0,0,0.1404862739063446,0.0021156295252251593,0.20256921954691398,0.2114210071563214,0,0,0,0,0,0,0,0,1,0,0
0.011342295230651491,0.45299139140387074,0.03924602803307382,0.16690107766867385,0.025549892131200874,0.4846800966207737,0.009672457726232795,0.1478913008827303,0.1556999514728511,0,0.172984664287707,0.5414901234833264,0.1404862739063446,0.011788087251457954,0.016475027650396476,0.035668141878240134,0,0,0.16690107766867385,0.1949459795059249,0,0,0,0,0,0,0,0,0,1,0
0.011342295230651491,0.3289801451479226,0.03924602803307382,0.29091232392462196,0.025549892131200874,0.4846800966207737,0.1653724091990839,0.02388005462678218,0,0,0.172984664287707,0.5414901234833264,0.1404862739063446,0.011788087251457954,0.2114210071563214,0.20256921954691398,0.29091232392462196,0.03924602803307382,0,0,0,0,0,0,0,0,0,0,0,0,1
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0.6185281803246085,0.020965365089320342,0.04446983591790132,0.6030193801556447,0.004128678173425673,0,0.6230049363189843,0.628256795087104,0.3629196136442773,0.06010192730058872,0.2767531591164498,0.6631213074562334,0.08616645452782745,0,0.2216632113479112,0.07427028281701716,1,0,0,0,0,0,0,0,0,0,0
0,0,0.1301202407304567,0.32466635279163336,0.6185281803246085,0.020965365089320342,0,0.6030193801556447,0.020965365089320342,0.015508800168963888,0.6230049363189843,0.628256795087104,0.3629196136442773,0.10457176321849004,0.2767531591164498,0.6631213074562334,0.08616645452782745,0.04446983591790132,0.2216632113479112,0.07427028281701716,0,1,0,0,0,0,0,0,0,0,0
0.1301202407304567,0.3246663527916333,0,0,0.6185281803246085,0.020965365089320342,0.04446983591790132,0.6891858346834722,0.07427028281701716,0.2216632113479112,0.6230049363189843,0.628256795087104,0.3629196136442773,0.06010192730058872,0.2767531591164498,0.6631213074562334,0,0,0.2216632113479112,0.07427028281701716,0,0,1,0,0,0,0,0,0,0,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0,0,0.059978636086865204,0,0,0,0.6439703014083047,1.2467849754117126,0.3838849787335976,0.6786301076251973,0.2808818372898755,0.6631213074562334,0.08616645452782745,0,0.2216632113479112,0.07014160464359148,0,0,0,1,0,0,0,0,0,0,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0.059978636086865156,0.020965365089320342,0,0,0.004128678173425673,0,0.6674747722368857,1.2312761752427486,0.3629196136442773,0.6186514715383321,0.2767531591164498,0.6631213074562334,0.08616645452782745,0,0.2216632113479112,0.07427028281701716,0,0,0,0,1,0,0,0,0,0,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0.6185281803246085,0.01683668691589467,0.04446983591790132,0.6030193801556447,0,0,0.62713361449241,0.628256795087104,0.36704829181770293,0.06010192730058872,0.2808818372898755,0.6631213074562334,0.08616645452782745,0,0.2216632113479112,0.07014160464359148,0,0,0,0,0,1,0,0,0,0,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,1.2467849754117126,0.6439703014083047,0.6674747722368857,1.2312761752427486,0.004128678173425673,0,0,0,0.9911764087313812,0.6831068636195731,0.2767531591164498,0.6631213074562334,0.08616645452782745,0,0.2216632113479112,0.07427028281701716,0,0,0,0,0,0,1,0,0,0,0
0.059978636086865204,0.10300314144372212,0.07014160464359148,0.22166321134791123,0.6786301076251973,0.3838849787335976,0,0.3418983124218823,0.004128678173425673,0,0.6831068636195731,0.9911764087313812,0,0,0.2767531591164498,0.6631213074562334,0,0,0.2216632113479112,0.07427028281701716,0,0,0,0,0,0,0,1,0,0,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0.6185281803246085,0.020965365089320342,0.04446983591790132,0,0.004128678173425673,0.6030193801556447,0.6230049363189843,0.628256795087104,0.3629196136442773,0.06010192730058872,0,0,0.3629196136442773,0.015632091382687403,0.8847845188041447,0.35102344193346696,0,0,0,0,0,0,0,0,1,0,0
0.059978636086865204,0.10300314144372212,0.07014160464359148,0.22166321134791123,0.6185281803246085,0.020965365089320342,0.04446983591790132,0.6891858346834722,0.004128678173425673,0,0.6230049363189843,0.628256795087104,0.3629196136442773,0.06010192730058872,0.2767531591164498,0.6631213074562334,0,0,0.2216632113479112,0.07427028281701716,0,0,0,0,0,0,0,0,0,1,0
0.059978636086865204,0.01683668691589467,0.07014160464359148,0.3078296658757387,0.6185281803246085,0.020965365089320342,0.04859851409132699,0.6030193801556447,0,0,0.6230049363189843,0.628256795087104,0.3629196136442773,0.06010192730058872,0.35102344193346696,0.8847845188041447,0.3078296658757387,0.07014160464359148,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.7266574906293023,0.07569291830272254,0.019480549814068104,-0.016028241575896794,0.06758578068175654,0,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.019864469035511055,0.1574703277902527,0.003836227459614261,0.28351723839742815,0,0.23902741588037174,0.11658574760899605,1,0,0,0,0,0,0,0,0,0,0
0,0,0.8111662489465067,0.5306517918987659,0.7266574906293023,0.07569291830272254,0,-0.016028241575896794,0.07569291830272254,0.7426857322051991,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.03934501884957916,0.1574703277902527,0.003836227459614261,0.28351723839742815,0.019480549814068104,0.23902741588037174,0.11658574760899605,0,1,0,0,0,0,0,0,0,0,0
0.8111662489465067,0.5306517918987659,0,0,0.7266574906293023,0.07569291830272254,0.019480549814068104,0.2674889968215314,0.11658574760899605,0.23902741588037174,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.019864469035511055,0.1574703277902527,0.003836227459614261,0,0,0.23902741588037174,0.11658574760899605,0,0,1,0,0,0,0,0,0,0,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0,0,0.7621662820192672,0,0,0,0.16578820633743552,0.809041436643994,0.5166804844904034,0.7465219596648134,0.22505610847200924,0.003836227459614261,0.28351723839742815,0,0.23902741588037174,0.04899996692723951,0,0,0,1,0,0,0,0,0,0,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.7621662820192672,0.07569291830272254,0,0,0.06758578068175654,0,0.10957583784878108,0.06635570443879493,0.4409875661876808,-0.015644322354453843,0.1574703277902527,0.003836227459614261,0.28351723839742815,0,0.23902741588037174,0.11658574760899605,0,0,0,0,1,0,0,0,0,0,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.7266574906293023,0.008107137620966001,0.019480549814068104,-0.016028241575896794,0,0,0.15768106871646953,0.08238394601469172,0.5085733468694373,0.019864469035511055,0.22505610847200924,0.003836227459614261,0.28351723839742815,0,0.23902741588037174,0.04899996692723951,0,0,0,0,0,1,0,0,0,0,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.809041436643994,0.16578820633743552,0.10957583784878108,0.06635570443879493,0.06758578068175654,0,0,0,0.5233715122023725,0.10995975707022404,0.1574703277902527,0.003836227459614261,0.28351723839742815,0,0.23902741588037174,0.11658574760899605,0,0,0,0,0,0,1,0,0,0,0
0.7621662820192672,0.29162437601839414,0.04899996692723951,0.23902741588037169,0.7465219596648134,0.5166804844904034,0,-0.17311465014470653,0.06758578068175654,0,0.10995975707022404,0.5233715122023725,0,0,0.1574703277902527,0.003836227459614261,0,0,0.23902741588037174,0.11658574760899605,0,0,0,0,0,0,0,1,0,0,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.7266574906293023,0.07569291830272254,0.019480549814068104,0,0.06758578068175654,-0.016028241575896794,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.019864469035511055,0,0,0.44098756618768087,0.0003839192214429507,0.242863643339986,0.27405607539924876,0,0,0,0,0,0,0,0,1,0,0
0.7621662820192672,0.29162437601839414,0.04899996692723951,0.23902741588037169,0.7266574906293023,0.07569291830272254,0.019480549814068104,0.2674889968215314,0.06758578068175654,0,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.019864469035511055,0.1574703277902527,0.003836227459614261,0,0,0.23902741588037174,0.11658574760899605,0,0,0,0,0,0,0,0,0,1,0
0.7621662820192672,0.008107137620966003,0.04899996692723951,0.5225446542777998,0.7266574906293023,0.07569291830272254,0.08706633049582464,-0.016028241575896794,0,0,0.09009528803471298,0.08238394601469172,0.4409875661876808,0.019864469035511055,0.27405607539924876,0.242863643339986,0.5225446542777998,0.04899996692723951,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,-0.1136222057181372,0.4327375593827546,0.21798228324279695,-0.16514490807291518,0.3727237228043784,0,0.48549059859561394,0.6243237769954857,0.03284005383494548,0.22534934971394235,0.02983221241429016,0.06020444164102717,0.0030078414206553203,0,0.2748510535199276,0.4241765441142871,1,0,0,0,0,0,0,0,0,0,0
0,0,0.32095780690748366,0.33787273151895914,-0.1136222057181372,0.4327375593827546,0,-0.16514490807291518,0.4327375593827546,0.05152270235477796,0.48549059859561394,0.6243237769954857,0.03284005383494548,0.4433316329567393,0.02983221241429016,0.06020444164102717,0.0030078414206553203,0.21798228324279695,0.2748510535199276,0.4241765441142871,0,1,0,0,0,0,0,0,0,0,0
0.32095780690748366,0.33787273151895914,0,0,-0.1136222057181372,0.4327375593827546,0.21798228324279695,-0.16213706665225985,0.4241765441142871,0.2748510535199276,0.48549059859561394,0.6243237769954857,0.03284005383494548,0.22534934971394235,0.02983221241429016,0.06020444164102717,0,0,0.2748510535199276,0.4241765441142871,0,0,1,0,0,0,0,0,0,0,0
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,0,0,0.2695049855975749,0,0,0,0.9182281579783685,0.5107015712773485,0.4655776132177001,0.11172714399580516,0.40255593521866856,0.06020444164102717,0.0030078414206553203,0,0.2748510535199276,0.05145282130990875,0,0,0,1,0,0,0,0,0,0,0
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,0.2695049855975749,0.4327375593827546,0,0,0.3727237228043784,0,0.7034728818384108,0.45917886892257054,0.03284005383494548,-0.15777784160176977,0.02983221241429016,0.06020444164102717,0.0030078414206553203,0,0.2748510535199276,0.4241765441142871,0,0,0,0,1,0,0,0,0,0,0
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,-0.1136222057181372,0.06001383657837622,0.21798228324279695,-0.16514490807291518,0,0,0.8582143213999923,0.6243237769954857,0.40556377663932386,0.22534934971394235,0.40255593521866856,0.06020444164102717,0.0030078414206553203,0,0.2748510535199276,0.05145282130990875,0,0,0,0,0,1,0,0,0,0,0
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,0.5107015712773485,0.9182281579783685,0.7034728818384108,0.45917886892257054,0.3727237228043784,0,0,0,0.6571638308304312,0.7108399483095563,0.02983221241429016,0.06020444164102717,0.0030078414206553203,0,0.2748510535199276,0.4241765441142871,0,0,0,0,0,0,1,0,0,0,0
0.2695049855975749,0.06302167799903154,0.05145282130990875,0.2748510535199276,0.11172714399580513,0.4655776132177001,0,-0.18761005401605993,0.3727237228043784,0,0.7108399483095563,0.6571638308304312,0,0,0.02983221241429016,0.06020444164102717,0,0,0.2748510535199276,0.4241765441142871,0,0,0,0,0,0,0,1,0,0,0
0.2695049855975749,0.060013836578376216,0.05145282130990875,0.2778588949405829,-0.1136222057181372,0.4327375593827546,0.21798228324279695,0,0.3727237228043784,-0.16514490807291518,0.48549059859561394,0.6243237769954857,0.03284005383494548,0.22534934971394235,0,0,0.03284005383494548,0.007367066471145406,0.3350554951609548,0.4540087565285773,0,0,0,0,0,0,0,0,1,0,0
0.2695049855975749,0.06302167799903154,0.05145282130990875,0.2748510535199276,-0.1136222057181372,0.4327375593827546,0.21798228324279695,-0.16213706665225985,0.3727237228043784,0,0.48549059859561394,0.6243237769954857,0.03284005383494548,0.22534934971394235,0.02983221241429016,0.06020444164102717,0,0,0.2748510535199276,0.4241765441142871,0,0,0,0,0,0,0,0,0,1,0
