AtoG,GtoA,BtoC,CtoB,BtoE,EtoB,BtoG,GtoB,DtoE,EtoD,EtoF,FtoE,semmi,AB,AG,BC,BE,BG,CD,DE,EF,EG,FG
0.1993258565128756,0.8097561519885992,-0.14197291888373298,0.19436420039226332,0.2938361190779841,0,0.17281532295648808,-0.29211075735346237,0.24194010029915675,0.3056320673938141,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1993258565128756,0.7047927899943809,-0.14197291888373298,0.19436420039226332,0.2938361190779841,-0.18714739535924402,0.17281532295648808,0,0.24194010029915675,0.3056320673938141,0.1369767383049384,0.01352131004035173,0,0,0,0,0,0,0,0,0,1,0
0.1993258565128756,0.8097561519885992,-0.14197291888373298,0.19436420039226332,0.4666514420344722,-0.29211075735346237,0,0,0.24194010029915675,0.3056320673938141,0.509117917774302,0.7183141000347325,0,0,0,0,0,0,0,0,0,0,1
0.23263852014073533,0.11677729665942464,0.014519751888777296,0.233175028742794,0.02166620985127898,-0.00962756027406525,0.10421476879691521,0,0.02026169231703734,0.022336263861808717,0.0045826135082348025,0.012708703587743467,1,0,0,0,0,0,0,0,0,0,0
0.27845204215485686,0.24573755660530344,0.014519751888777296,0.233175028742794,0,-0.00962756027406525,0.233175028742794,0.024147312162842546,0.02026169231703734,0.0440024737130877,0.0045826135082348025,0.012708703587743467,0,1,0,0,0,0,0,0,0,0,0
0,0,0.014519751888777296,0.233175028742794,0.02166620985127898,0.006051518534737288,0.33685328893765054,0.1010982178506221,0.02026169231703734,0.022336263861808717,0.0045826135082348025,0.012708703587743467,0,0,1,0,0,0,0,0,0,0,0
0.23263852014073533,0.11677729665942464,0,0,0.045813522014121526,0,0,0,0.25343672105983134,0.036856015750586016,0.10879738230515001,0.012708703587743467,0,0,0,1,0,0,0,0,0,0,0
0.23263852014073533,0.11677729665942464,0.045813522014121526,0.233175028742794,0,0,0.10421476879691521,0,0.02026169231703734,-0.008957506263535513,0.0045826135082348025,0.012708703587743467,0,0,0,0,1,0,0,0,0,0,0
0.23263852014073533,0.11677729665942464,0.014519751888777296,0.12896025994587879,0.02166620985127898,-0.00962756027406525,0,0,0.12447646111395255,0.022336263861808717,0.10879738230515001,0.012708703587743467,0,0,0,0,0,1,0,0,0,0,0
0.23263852014073533,0.11677729665942464,0.677029330087869,0.2573030972662884,0.04579427837477339,0.6528820179250265,0.10421476879691521,0,0.6827712705161291,0.04646433238530312,0.0045826135082348025,0.012708703587743467,0,0,0,0,0,0,1,0,0,0,0
0.23263852014073533,0.1010982178506221,0.036856015750586016,0.25343672105983134,0,-0.013540119771770318,0.10421476879691521,0,0,0,0.0045826135082348025,0.012708703587743467,0,0,0,0,0,0,0,1,0,0,0
0.23263852014073533,0.11677729665942464,0.014519751888777296,0.233175028742794,0.02166620985127898,0,0.10421476879691521,-0.00962756027406525,0.02026169231703734,0.022336263861808717,0,0,0,0,0,0,0,0,0,0,1,0,0
0.23263852014073533,0.1010982178506221,0.014519751888777296,0.233175028742794,0.02166620985127898,0.006051518534737288,0.10421476879691521,0,0.02026169231703734,0.022336263861808717,0.0045826135082348025,0.012708703587743467,0,0,0,0,0,0,0,0,0,1,0
0.23263852014073533,0.11677729665942464,0.014519751888777296,0.233175028742794,0.1258809786481942,-0.00962756027406525,0,0,0.02026169231703734,0.022336263861808717,0.34143590244588534,0.11380692143836557,0,0,0,0,0,0,0,0,0,0,1
0.3288151227683734,0.17907754894803457,0.04855977665168877,0.19452772211295266,0.03538307947423104,-0.029617170194188774,0.1435297025753542,0,0.02899876170873328,0.03568348977335559,0.01797216084020708,0.006066319579166812,1,0,0,0,0,0,0,0,0,0,0
0.44237514908848197,0.23007556848563304,0.04855977665168877,0.19452772211295266,0,-0.029617170194188774,0.19452772211295266,0.07817694684587755,0.02899876170873328,0.07106656924758663,0.01797216084020708,0.006066319579166812,0,1,0,0,0,0,0,0,0,0,0
0,0,0.04855977665168877,0.19452772211295266,0.03538307947423104,-0.018590569325662575,0.47234482534372757,0.16805094807950838,0.02899876170873328,0.03568348977335559,0.01797216084020708,0.006066319579166812,0,0,1,0,0,0,0,0,0,0,0
0.3288151227683734,0.17907754894803457,0,0,0.11356002632010859,0,0,0,0.22352648382168594,0.08424326642504436,0.16150186341556128,0.006066319579166812,0,0,0,1,0,0,0,0,0,0,0
0.3288151227683734,0.17907754894803457,0.11356002632010859,0.19452772211295266,0,0,0.1435297025753542,0,0.02899876170873328,-0.02931675989506423,0.01797216084020708,0.006066319579166812,0,0,0,0,1,0,0,0,0,0,0
0.3288151227683734,0.17907754894803457,0.04855977665168877,0.05099801953759847,0.03538307947423104,-0.029617170194188774,0,0,0.17252846428408747,0.03568348977335559,0.16150186341556128,0.006066319579166812,0,0,0,0,0,1,0,0,0,0,0
0.3288151227683734,0.17907754894803457,0.519329135956179,0.7683321219759363,0.6091874793372146,0.4411521891103015,0.1435297025753542,0,0.49976812101322354,0.6094878896363392,0.01797216084020708,0.006066319579166812,0,0,0,0,0,0,1,0,0,0,0
0.3288151227683734,0.16805094807950838,0.08424326642504437,0.22352648382168594,0,-0.04728892073527131,0.1435297025753542,0,0,0,0.01797216084020708,0.006066319579166812,0,0,0,0,0,0,0,1,0,0,0
0.3288151227683734,0.17907754894803457,0.04855977665168877,0.19452772211295266,0.03538307947423104,0,0.1435297025753542,-0.029617170194188774,0.02899876170873328,0.03568348977335559,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3288151227683734,0.16805094807950838,0.04855977665168877,0.19452772211295266,0.03538307947423104,-0.018590569325662575,0.1435297025753542,0,0.02899876170873328,0.03568348977335559,0.01797216084020708,0.006066319579166812,0,0,0,0,0,0,0,0,0,1,0
0.3288151227683734,0.17907754894803457,0.04855977665168877,0.19452772211295266,0.17891278204958522,-0.029617170194188774,0,0,0.02899876170873328,0.03568348977335559,0.49031698618393466,0.1741172676586752,0,0,0,0,0,0,0,0,0,0,1
0.948964887714489,0.34361222870642216,0.15671155953203114,0.063182199305991,0.006798541119584157,0.13203474458348968,0.04573073382397993,0,0.2915165365307639,0.1857687625796154,0.2068358455606031,0.31780350716310507,1,0,0,0,0,0,0,0,0,0,0
0.9804402437826145,0.36106369418843326,0.15671155953203114,0.063182199305991,0,0.13203474458348968,0.063182199305991,0.02467681494854145,0.2915165365307639,0.19256730369919955,0.2068358455606031,0.31780350716310507,0,1,0,0,0,0,0,0,0,0,0
0,0,0.15671155953203114,0.063182199305991,0.006798541119584157,0.2167154355536505,0.9946956215384689,0.2589315377362614,0.2915165365307639,0.1857687625796154,0.2068358455606031,0.31780350716310507,0,0,1,0,0,0,0,0,0,0,0
0.948964887714489,0.34361222870642216,0,0,0.031475356068125605,0,0,0,0.35469873583675493,0.34248032211164653,0.25256657938458305,0.31780350716310507,0,0,0,1,0,0,0,0,0,0,0
0.948964887714489,0.34361222870642216,0.031475356068125626,0.063182199305991,0,0,0.04573073382397993,0,0.2915165365307639,0.3110049660435209,0.2068358455606031,0.31780350716310507,0,0,0,0,1,0,0,0,0,0,0
0.948964887714489,0.34361222870642216,0.15671155953203114,0.017451465482011076,0.006798541119584157,0.13203474458348968,0,0,0.33724727035474383,0.1857687625796154,0.25256657938458305,0.31780350716310507,0,0,0,0,0,1,0,0,0,0,0
0.948964887714489,0.34361222870642216,0.4152115236826986,0.8714108658339559,0.815027207647549,0.39053470873415713,0.04573073382397993,0,0.5500165006814314,0.9939974291075803,0.2068358455606031,0.31780350716310507,0,0,0,0,0,0,1,0,0,0,0
0.948964887714489,0.2589315377362613,0.3424803221116465,0.35469873583675493,0,0.10416912048291779,0.04573073382397993,0,0,0,0.2068358455606031,0.31780350716310507,0,0,0,0,0,0,0,1,0,0,0
0.948964887714489,0.34361222870642216,0.15671155953203114,0.063182199305991,0.006798541119584157,0,0.04573073382397993,0.13203474458348968,0.2915165365307639,0.1857687625796154,0,0,0,0,0,0,0,0,0,0,1,0,0
0.948964887714489,0.2589315377362613,0.15671155953203114,0.063182199305991,0.006798541119584157,0.2167154355536505,0.04573073382397993,0,0.2915165365307639,0.1857687625796154,0.2068358455606031,0.31780350716310507,0,0,0,0,0,0,0,0,0,1,0
0.948964887714489,0.34361222870642216,0.15671155953203114,0.063182199305991,0.05252927494356409,0.13203474458348968,0,0,0.2915165365307639,0.1857687625796154,1.201531467099072,0.5767350448993664,0,0,0,0,0,0,0,0,0,0,1
0.7373709953938888,0.17401726678593096,0.48711864683598216,0.06577507088861323,0.031262173853454096,0.46609878135026994,0.033845576696068254,0,0.20194888852600618,0.14988897145280136,0.06441505814864504,0.6159877528030713,1,0,0,0,0,0,0,0,0,0,0
0.7896530347330551,0.20594676097847595,0.48711864683598216,0.06577507088861323,0,0.46609878135026994,0.06577507088861323,0.02101986548571219,0.20194888852600618,0.18115114530625545,0.06441505814864504,0.6159877528030713,0,1,0,0,0,0,0,0,0,0,0
0,0,0.48711864683598216,0.06577507088861323,0.031262173853454096,0.603632611727631,0.7712165720899571,0.036483436408569825,0.20194888852600618,0.14988897145280136,0.06441505814864504,0.6159877528030713,0,0,1,0,0,0,0,0,0,0,0
0.7373709953938888,0.17401726678593096,0,0,0.05228203933916629,0,0,0,0.2677239594146194,0.6370076182887835,0.09826063484471328,0.6159877528030713,0,0,0,1,0,0,0,0,0,0,0
0.7373709953938888,0.17401726678593096,0.05228203933916631,0.06577507088861323,0,0,0.033845576696068254,0,0.20194888852600618,0.5847255789496172,0.06441505814864504,0.6159877528030713,0,0,0,0,1,0,0,0,0,0,0
0.7373709953938888,0.17401726678593096,0.48711864683598216,0.031929494192544976,0.031262173853454096,0.46609878135026994,0,0,0.23579446522207442,0.14988897145280136,0.09826063484471328,0.6159877528030713,0,0,0,0,0,1,0,0,0,0,0
0.7373709953938888,0.17401726678593096,0.7911557352393237,0.9429795144329063,0.9084666173977471,0.7701358697536114,0.033845576696068254,0,0.5059859769293477,1.0270934149970945,0.06441505814864504,0.6159877528030713,0,0,0,0,0,0,1,0,0,0,0
0.7373709953938888,0.036483436408569825,0.6370076182887835,0.2677239594146194,0,0.5203105208009722,0.033845576696068254,0,0,0,0.06441505814864504,0.6159877528030713,0,0,0,0,0,0,0,1,0,0,0
0.7373709953938888,0.17401726678593096,0.48711864683598216,0.06577507088861323,0.031262173853454096,0,0.033845576696068254,0.46609878135026994,0.20194888852600618,0.14988897145280136,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7373709953938888,0.036483436408569825,0.48711864683598216,0.06577507088861323,0.031262173853454096,0.603632611727631,0.033845576696068254,0,0.20194888852600618,0.14988897145280136,0.06441505814864504,0.6159877528030713,0,0,0,0,0,0,0,0,0,1,0
0.7373709953938888,0.17401726678593096,0.48711864683598216,0.06577507088861323,0.06510775054952235,0.46609878135026994,0,0,0.20194888852600618,0.14988897145280136,0.8356316302386021,0.652471189211641,0,0,0,0,0,0,0,0,0,0,1
0.25968144914551783,0.16950157435285457,-0.27607198000715993,0.10394854389835034,0.48954376495038243,-0.4549418287962556,0.005178463420986129,0,0.16287318444935417,0.5392831198146656,0.15480360357536138,0.08434129101840998,1,0,0,0,0,0,0,0,0,0,0
0.928095062884996,0.26827165483021875,-0.27607198000715993,0.10394854389835034,0,-0.4549418287962556,0.10394854389835034,0.17886984878909573,0.16287318444935417,1.028826884765048,0.15480360357536138,0.08434129101840998,0,1,0,0,0,0,0,0,0,0,0
0,0,-0.27607198000715993,0.10394854389835034,0.48954376495038243,-0.4468722479222628,0.264859912566504,0.16143199347886178,0.16287318444935417,0.5392831198146656,0.15480360357536138,0.08434129101840998,0,0,1,0,0,0,0,0,0,0,0
0.25968144914551783,0.16950157435285457,0,0,0.6684136137394782,0,0,0,0.26682172834770457,0.2632111398075057,0.1599820669963475,0.08434129101840998,0,0,0,1,0,0,0,0,0,0,0
0.25968144914551783,0.16950157435285457,0.668413613739478,0.10394854389835034,0,0,0.005178463420986129,0,0.16287318444935417,-0.40520247393197245,0.15480360357536138,0.08434129101840998,0,0,0,0,1,0,0,0,0,0,0
0.25968144914551783,0.16950157435285457,-0.27607198000715993,0.09877008047736421,0.48954376495038243,-0.4549418287962556,0,0,0.1680516478703403,0.5392831198146656,0.1599820669963475,0.08434129101840998,0,0,0,0,0,1,0,0,0,0,0
0.25968144914551783,0.16950157435285457,-0.2285474533208285,0.49987105056334913,0.8854662716153812,-0.40741730210992416,0.005178463420986129,0,0.21039771113568562,0.9352056264796644,0.15480360357536138,0.08434129101840998,0,0,0,0,0,0,1,0,0,0,0
0.25968144914551783,0.16143199347886178,0.26321113980750566,0.2668217283477045,0,-0.5600060775073339,0.005178463420986129,0,0,0,0.15480360357536138,0.08434129101840998,0,0,0,0,0,0,0,1,0,0,0
0.25968144914551783,0.16950157435285457,-0.27607198000715993,0.10394854389835034,0.48954376495038243,0,0.005178463420986129,-0.4549418287962556,0.16287318444935417,0.5392831198146656,0,0,0,0,0,0,0,0,0,0,1,0,0
0.25968144914551783,0.16143199347886178,-0.27607198000715993,0.10394854389835034,0.48954376495038243,-0.4468722479222628,0.005178463420986129,0,0.16287318444935417,0.5392831198146656,0.15480360357536138,0.08434129101840998,0,0,0,0,0,0,0,0,0,1,0
0.25968144914551783,0.16950157435285457,-0.27607198000715993,0.10394854389835034,0.4947222283713686,-0.4549418287962556,0,0,0.16287318444935417,0.5392831198146656,0.41966351614186537,0.24577328449727176,0,0,0,0,0,0,0,0,0,0,1
0.043930098322460975,0.1453459235286561,0.17478340309684925,0.10773180746283118,0.01232479606588842,0.16786443637247914,0.008836488713787075,0,0.05261586011921621,0.15916658178516294,0.01571274758093461,0.3270310181576421,1,0,0,0,0,0,0,0,0,0,0
0.0631738611127195,0.24424124227770022,0.17478340309684925,0.10773180746283118,0,0.16786443637247914,0.10773180746283118,0.006918966724370106,0.05261586011921621,0.17149137785105137,0.01571274758093461,0.3270310181576421,0,1,0,0,0,0,0,0,0,0,0
0,0,0.17478340309684925,0.10773180746283118,0.01232479606588842,0.20476754891076074,0.05276658703624805,0.10844281099037452,0.05261586011921621,0.15916658178516294,0.01571274758093461,0.3270310181576421,0,0,1,0,0,0,0,0,0,0,0
0.043930098322460975,0.1453459235286561,0,0,0.019243762790258526,0,0,0,0.16034766758204738,0.3339499848820122,0.024549236294721683,0.3270310181576421,0,0,0,1,0,0,0,0,0,0,0
0.043930098322460975,0.1453459235286561,0.01924376279025855,0.10773180746283118,0,0,0.008836488713787075,0,0.05261586011921621,0.31470622209175364,0.01571274758093461,0.3270310181576421,0,0,0,0,1,0,0,0,0,0,0
0.043930098322460975,0.1453459235286561,0.17478340309684925,0.0988953187490441,0.01232479606588842,0.16786443637247914,0,0,0.06145234883300328,0.15916658178516294,0.024549236294721683,0.3270310181576421,0,0,0,0,0,1,0,0,0,0,0
0.043930098322460975,0.1453459235286561,0.24328943843523504,0.6788974006260989,0.5834903892291562,0.23637047171086492,0.008836488713787075,0,0.12112189545760199,0.7303321749484307,0.01571274758093461,0.3270310181576421,0,0,0,0,0,0,1,0,0,0,0
0.043930098322460975,0.1084428109903745,0.3339499848820122,0.16034766758204738,0,0.29899347451081904,0.008836488713787075,0,0,0,0.01571274758093461,0.3270310181576421,0,0,0,0,0,0,0,1,0,0,0
0.043930098322460975,0.1453459235286561,0.17478340309684925,0.10773180746283118,0.01232479606588842,0,0.008836488713787075,0.16786443637247914,0.05261586011921621,0.15916658178516294,0,0,0,0,0,0,0,0,0,0,1,0,0
0.043930098322460975,0.1084428109903745,0.17478340309684925,0.10773180746283118,0.01232479606588842,0.20476754891076074,0.008836488713787075,0,0.05261586011921621,0.15916658178516294,0.01571274758093461,0.3270310181576421,0,0,0,0,0,0,0,0,0,1,0
0.043930098322460975,0.1453459235286561,0.17478340309684925,0.10773180746283118,0.021161284779675493,0.16786443637247914,0,0,0.05261586011921621,0.15916658178516294,0.06847933461718266,0.4354738291480166,0,0,0,0,0,0,0,0,0,0,1
0.41771513983234665,0.10200045197316081,0.1755623691365641,0.9579687918715969,0.20278209612888176,-0.15400859457705518,0.5756940803672767,0,0.12232490430153184,0.5964438569500298,0.020816973024649167,0.4424352623729746,1,0,0,0,0,0,0,0,0,0,0
0.9500681996748477,0.48427516347748106,0.1755623691365641,0.9579687918715969,0,-0.15400859457705518,0.9579687918715969,0.32957096371361927,0.12232490430153184,0.7992259530789115,0.020816973024649167,0.4424352623729746,0,1,0,0,0,0,0,0,0,0,0
0,0,0.1755623691365641,0.9579687918715969,0.20278209612888176,-0.0525006633001725,0.9934092201996233,0.0004925206962781244,0.12232490430153184,0.5964438569500298,0.020816973024649167,0.4424352623729746,0,0,1,0,0,0,0,0,0,0,0
0.41771513983234665,0.10200045197316081,0,0,0.532353059842501,0,0,0,1.0802936961731286,0.7720062260865939,0.5965110533919258,0.4424352623729746,0,0,0,1,0,0,0,0,0,0,0
0.41771513983234665,0.10200045197316081,0.532353059842501,0.9579687918715969,0,0,0.5756940803672767,0,0.12232490430153184,0.23965316624409283,0.020816973024649167,0.4424352623729746,0,0,0,0,1,0,0,0,0,0,0
0.41771513983234665,0.10200045197316081,0.1755623691365641,0.38227471150432024,0.20278209612888176,-0.15400859457705518,0,0,0.6980189846688085,0.5964438569500298,0.5965110533919258,0.4424352623729746,0,0,0,0,0,1,0,0,0,0,0
0.41771513983234665,0.10200045197316081,0.21603524919534592,0.9910338081105193,0.2358471123678042,-0.11353571451827335,0.5756940803672767,0,0.16279778436031367,0.6295088731889522,0.020816973024649167,0.4424352623729746,0,0,0,0,0,0,1,0,0,0,0
0.41771513983234665,0.0004925206962781287,0.7720062260865939,1.0802936961731286,0,0.2188361932194437,0.5756940803672767,0,0,0,0.020816973024649167,0.4424352623729746,0,0,0,0,0,0,0,1,0,0,0
0.41771513983234665,0.10200045197316081,0.1755623691365641,0.9579687918715969,0.20278209612888176,0,0.5756940803672767,-0.15400859457705518,0.12232490430153184,0.5964438569500298,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41771513983234665,0.0004925206962781287,0.1755623691365641,0.9579687918715969,0.20278209612888176,-0.0525006633001725,0.5756940803672767,0,0.12232490430153184,0.5964438569500298,0.020816973024649167,0.4424352623729746,0,0,0,0,0,0,0,0,0,1,0
0.41771513983234665,0.10200045197316081,0.1755623691365641,0.9579687918715969,0.7784761764961584,-0.15400859457705518,0,0,0.12232490430153184,0.5964438569500298,1.0142261932242724,0.44292778306925273,0,0,0,0,0,0,0,0,0,0,1
0.008002117199844769,0.09058742976205339,0.37940385962187984,0.008256120247326096,0.024045473608939515,0.3694658486048712,0.0062102581965040645,0,0.07579155528422626,0.05417333478830916,0.01776061748145305,0.42363918339318035,1,0,0,0,0,0,0,0,0,0,0
0.04198560182579292,0.09263329181287543,0.37940385962187984,0.008256120247326096,0,0.3694658486048712,0.008256120247326096,0.009938011017008634,0.07579155528422626,0.07821880839724868,0.01776061748145305,0.42363918339318035,0,1,0,0,0,0,0,0,0,0,0
0,0,0.37940385962187984,0.008256120247326096,0.024045473608939515,0.42749678640764444,0.014212375396348833,0.03255649195928017,0.07579155528422626,0.05417333478830916,0.01776061748145305,0.42363918339318035,0,0,1,0,0,0,0,0,0,0,0
0.008002117199844769,0.09058742976205339,0,0,0.03398348462594815,0,0,0,0.08404767553155236,0.433577194410189,0.023970875677957117,0.42363918339318035,0,0,0,1,0,0,0,0,0,0,0
0.008002117199844769,0.09058742976205339,0.033983484625948135,0.008256120247326096,0,0,0.0062102581965040645,0,0.07579155528422626,0.39959370978424086,0.01776061748145305,0.42363918339318035,0,0,0,0,1,0,0,0,0,0,0
0.008002117199844769,0.09058742976205339,0.37940385962187984,0.0020458620508220313,0.024045473608939515,0.3694658486048712,0,0,0.08200181348073032,0.05417333478830916,0.023970875677957117,0.42363918339318035,0,0,0,0,0,1,0,0,0,0,0
0.008002117199844769,0.09058742976205339,0.7505694104862564,0.023684954829928273,0.03947430819154169,0.7406313994692477,0.0062102581965040645,0,0.44695710614860273,0.06960216937091133,0.01776061748145305,0.42363918339318035,0,0,0,0,0,0,1,0,0,0,0
0.008002117199844769,0.032556491959280176,0.433577194410189,0.08404767553155236,0,0.3818330923027878,0.0062102581965040645,0,0,0,0.01776061748145305,0.42363918339318035,0,0,0,0,0,0,0,1,0,0,0
0.008002117199844769,0.09058742976205339,0.37940385962187984,0.008256120247326096,0.024045473608939515,0,0.0062102581965040645,0.3694658486048712,0.07579155528422626,0.05417333478830916,0,0,0,0,0,0,0,0,0,0,1,0,0
0.008002117199844769,0.032556491959280176,0.37940385962187984,0.008256120247326096,0.024045473608939515,0.42749678640764444,0.0062102581965040645,0,0.07579155528422626,0.05417333478830916,0.01776061748145305,0.42363918339318035,0,0,0,0,0,0,0,0,0,1,0
0.008002117199844769,0.09058742976205339,0.37940385962187984,0.008256120247326096,0.03025573180544358,0.3694658486048712,0,0,0.07579155528422626,0.05417333478830916,0.031972992877801885,0.45619567535246053,0,0,0,0,0,0,0,0,0,0,1
0.07498437492976198,0.2080637110732751,0.009882809762426274,0.38944418552089033,0.04961837030275926,-0.027141343713162243,0.04438599416349226,0,0.22476698896598174,0.05263910590748155,0.11501484077994141,0.025497762194319304,1,0,0,0,0,0,0,0,0,0,0
0.16162689870810976,0.5531219024306732,0.009882809762426274,0.38944418552089033,0,-0.027141343713162243,0.38944418552089033,0.03702415347558852,0.22476698896598174,0.10225747621024081,0.11501484077994141,0.025497762194319304,0,1,0,0,0,0,0,0,0,0,0
0,0,0.009882809762426274,0.38944418552089033,0.04961837030275926,0.08261080447287808,0.11937036909325424,0.09831156288723476,0.22476698896598174,0.05263910590748155,0.11501484077994141,0.025497762194319304,0,0,1,0,0,0,0,0,0,0,0
0.07498437492976198,0.2080637110732751,0,0,0.08664252377834777,0,0,0,0.6142111744868721,0.06252191566990783,0.15940083494343366,0.025497762194319304,0,0,0,1,0,0,0,0,0,0,0
0.07498437492976198,0.2080637110732751,0.08664252377834777,0.38944418552089033,0,0,0.04438599416349226,0,0.22476698896598174,-0.024120608108439953,0.11501484077994141,0.025497762194319304,0,0,0,0,1,0,0,0,0,0,0
0.07498437492976198,0.2080637110732751,0.009882809762426274,0.34505819135739807,0.04961837030275926,-0.027141343713162243,0,0,0.269152983129474,0.05263910590748155,0.15940083494343366,0.025497762194319304,0,0,0,0,0,1,0,0,0,0,0
0.07498437492976198,0.2080637110732751,0.1258101681938867,0.6656055350291356,0.3257797198110045,0.0887860147182982,0.04438599416349226,0,0.3406943473974422,0.3288004554157268,0.11501484077994141,0.025497762194319304,0,0,0,0,0,0,1,0,0,0,0
0.07498437492976198,0.09831156288723476,0.06252191566990783,0.614211174486872,0,-0.13913544888838136,0.04438599416349226,0,0,0,0.11501484077994141,0.025497762194319304,0,0,0,0,0,0,0,1,0,0,0
0.07498437492976198,0.2080637110732751,0.009882809762426274,0.38944418552089033,0.04961837030275926,0,0.04438599416349226,-0.027141343713162243,0.22476698896598174,0.05263910590748155,0,0,0,0,0,0,0,0,0,0,1,0,0
0.07498437492976198,0.09831156288723476,0.009882809762426274,0.38944418552089033,0.04961837030275926,0.08261080447287808,0.04438599416349226,0,0.22476698896598174,0.05263910590748155,0.11501484077994141,0.025497762194319304,0,0,0,0,0,0,0,0,0,1,0
0.07498437492976198,0.2080637110732751,0.009882809762426274,0.38944418552089033,0.09400436446625152,-0.027141343713162243,0,0,0.22476698896598174,0.05263910590748155,0.23438520987319567,0.12380932508155407,0,0,0,0,0,0,0,0,0,0,1
0.12505391920541356,0.09363829261022198,-0.03098738031491373,0.21867233700788302,0.06749861571931731,-0.057728707972652046,0.08769290447317987,0,0.27280776294230635,0.09339425501419096,0.23969396981429575,0.03566554704153892,1,0,0,0,0,0,0,0,0,0,0
0.2192938625824692,0.22461772514492512,-0.03098738031491373,0.21867233700788302,0,-0.057728707972652046,0.21867233700788302,0.026741327657738317,0.27280776294230635,0.16089287073350828,0.23969396981429575,0.03566554704153892,0,1,0,0,0,0,0,0,0,0,0
0,0,-0.03098738031491373,0.21867233700788302,0.06749861571931731,-0.024614914844641442,0.21274682367859343,0.06052449948221138,0.27280776294230635,0.09339425501419096,0.23969396981429575,0.03566554704153892,0,0,1,0,0,0,0,0,0,0,0
0.12505391920541356,0.09363829261022198,0,0,0.09423994337705563,0,0,0,0.4914800999501894,0.062406874699277234,0.3273868742874756,0.03566554704153892,0,0,0,1,0,0,0,0,0,0,0
0.12505391920541356,0.09363829261022198,0.09423994337705563,0.21867233700788302,0,0,0.08769290447317987,0,0.27280776294230635,-0.031833068677778395,0.23969396981429575,0.03566554704153892,0,0,0,0,1,0,0,0,0,0,0
0.12505391920541356,0.09363829261022198,-0.03098738031491373,0.13097943253470315,0.06749861571931731,-0.057728707972652046,0,0,0.36050066741548625,0.09339425501419096,0.3273868742874756,0.03566554704153892,0,0,0,0,0,1,0,0,0,0,0
0.12505391920541356,0.09363829261022198,0.314165602589943,0.29554219059076725,0.14436846930220154,0.2874242749322047,0.08769290447317987,0,0.6179607458471631,0.1702641085970752,0.23969396981429575,0.03566554704153892,0,0,0,0,0,0,1,0,0,0,0
0.12505391920541356,0.06052449948221138,0.06240687469927725,0.4914800999501894,0,-0.27152703849207416,0.08769290447317987,0,0,0,0.23969396981429575,0.03566554704153892,0,0,0,0,0,0,0,1,0,0,0
0.12505391920541356,0.09363829261022198,-0.03098738031491373,0.21867233700788302,0.06749861571931731,0,0.08769290447317987,-0.057728707972652046,0.27280776294230635,0.09339425501419096,0,0,0,0,0,0,0,0,0,0,1,0,0
0.12505391920541356,0.06052449948221138,-0.03098738031491373,0.21867233700788302,0.06749861571931731,-0.024614914844641442,0.08769290447317987,0,0.27280776294230635,0.09339425501419096,0.23969396981429575,0.03566554704153892,0,0,0,0,0,0,0,0,0,1,0
0.12505391920541356,0.09363829261022198,-0.03098738031491373,0.21867233700788302,0.15519152019249718,-0.057728707972652046,0,0,0.27280776294230635,0.09339425501419096,0.45244079349288924,0.0961900465237503,0,0,0,0,0,0,0,0,0,0,1
0.037485095366143584,0.14910419621341442,0.37347442994960756,0.12196064952508184,0.03987849559975848,0.12750487920964682,0.030917405731207936,0,0.11466894230871477,0.15239097300237037,0.11295197575556162,0.2798958522120172,1,0,0,0,0,0,0,0,0,0,0
0.3233331417058628,0.24014744000728833,0.37347442994960756,0.12196064952508184,0,0.12750487920964682,0.12196064952508184,0.24596955073996074,0.11466894230871477,0.19226946860212885,0.11295197575556162,0.2798958522120172,0,1,0,0,0,0,0,0,0,0,0
0,0,0.37347442994960756,0.12196064952508184,0.03987849559975848,0.12922184576279996,0.06840250109735152,0.14738722966026127,0.11466894230871477,0.15239097300237037,0.11295197575556162,0.2798958522120172,0,0,1,0,0,0,0,0,0,0,0
0.037485095366143584,0.14910419621341442,0,0,0.2858480463397192,0,0,0,0.23662959183379662,0.5258654029519779,0.14386938148676956,0.2798958522120172,0,0,0,1,0,0,0,0,0,0,0
0.037485095366143584,0.14910419621341442,0.2858480463397192,0.12196064952508184,0,0,0.030917405731207936,0,0.11466894230871477,0.2400173566122587,0.11295197575556162,0.2798958522120172,0,0,0,0,1,0,0,0,0,0,0
0.037485095366143584,0.14910419621341442,0.37347442994960756,0.09104324379387391,0.03987849559975848,0.12750487920964682,0,0,0.1455863480399227,0.15239097300237037,0.14386938148676956,0.2798958522120172,0,0,0,0,0,1,0,0,0,0,0
0.037485095366143584,0.14910419621341442,0.7687375776364911,0.13521835119170866,0.05313619726638529,0.5227680268965302,0.030917405731207936,0,0.5099320899955982,0.1656486746689972,0.11295197575556162,0.2798958522120172,0,0,0,0,0,0,1,0,0,0,0
0.037485095366143584,0.14738722966026127,0.5258654029519779,0.23662959183379662,0,0.12706538085669708,0.030917405731207936,0,0,0,0.11295197575556162,0.2798958522120172,0,0,0,0,0,0,0,1,0,0,0
